region_name,country_name,Year,Count,Rate, Population
Americas,Jamaica,2014,3918,136.893113312069
Americas,Jamaica,2015,2933,102.126302345388
Americas,Jamaica,2016,2262,78.5369380885193
Americas,Jamaica,2017,2884,99.7923875432526
Americas,Puerto Rico,2008,3115,83.3826758906019
Americas,Puerto Rico,2009,3440,92.3160073541508
Americas,Puerto Rico,2010,2714,73.0219041497374
Americas,Puerto Rico,2011,2894,78.0688559756395
Americas,Puerto Rico,2012,2733,73.9132880568243
Americas,Puerto Rico,2013,2395,64.9276185823658
Americas,Puerto Rico,2014,2475,67.2423700286493
Americas,Puerto Rico,2015,2960,80.5721055015505
Americas,Puerto Rico,2016,3594,97.9530216871915
Americas,Puerto Rico,2017,3175,86.6775866775867
Americas,St. Kitts and Nevis,2009,148,290.846205243092
Americas,St. Kitts and Nevis,2010,155,301.292642628049
Americas,St. Kitts and Nevis,2011,137,263.431142560474
Americas,St. Vincent and the Grenadines,2004,1529,1408.45070422535
Americas,St. Vincent and the Grenadines,2005,1252,1151.32788935481
Americas,St. Vincent and the Grenadines,2006,1054,967.798213154343
Americas,St. Vincent and the Grenadines,2007,1063,974.809027300155
Americas,St. Vincent and the Grenadines,2008,1029,942.609810836807
Americas,St. Vincent and the Grenadines,2009,1220,1116.67414167117
Americas,St. Vincent and the Grenadines,2010,1309,1197.45689063715
Americas,St. Vincent and the Grenadines,2011,1245,1138.63966855983
Americas,St. Vincent and the Grenadines,2012,1112,1017.12278647739
Americas,St. Vincent and the Grenadines,2016,821,748.262863559143
Americas,Trinidad and Tobago,2004,643,49.8242976749953
Americas,Trinidad and Tobago,2005,801,61.7610456661634
Americas,Trinidad and Tobago,2006,657,50.4165310971006
Americas,Trinidad and Tobago,2007,680,51.9377358202343
Americas,Trinidad and Tobago,2008,771,58.6145972394121
Americas,Trinidad and Tobago,2009,689,52.1330671949081
Americas,Trinidad and Tobago,2010,616,46.382049544462
Americas,Trinidad and Tobago,2011,535,40.0812713329757
Americas,Trinidad and Tobago,2012,579,43.1578099983005
Americas,Trinidad and Tobago,2013,542,40.2003192291033
Americas,Trinidad and Tobago,2014,558,41.1962261894303
Americas,Trinidad and Tobago,2015,600,44.114662831632
Americas,Belize,2006,142,48.8397128775189
Americas,Belize,2009,519,165.324006383609
Americas,Belize,2012,923,274.130459962994
Americas,Belize,2014,1042,296.280289114969
Americas,Costa Rica,2006,5931,137.648724910033
Americas,Costa Rica,2007,6429,147.134583172463
Americas,Costa Rica,2008,6750,152.387127419117
Americas,Costa Rica,2009,7437,165.698846079207
Americas,Costa Rica,2010,7953,174.972718952408
Americas,Costa Rica,2011,7361,160.005251632767
Americas,Costa Rica,2012,6477,139.166957806435
Americas,Costa Rica,2013,8221,174.676998411313
Americas,Costa Rica,2014,8477,178.179009264173
Americas,Costa Rica,2015,8517,177.14771586147
Americas,Costa Rica,2016,7529,155.073713668797
Americas,Costa Rica,2017,7695,156.848756624541
Americas,El Salvador,2005,4628,76.7628120334499
Americas,El Salvador,2006,4614,76.1828904521737
Americas,El Salvador,2007,2971,48.8372188592868
Americas,El Salvador,2008,3428,56.1019825373578
Americas,El Salvador,2009,3901,63.5624012998601
Americas,El Salvador,2010,3891,63.1181842986095
Americas,El Salvador,2011,3681,59.4422985001356
Americas,El Salvador,2012,4228,67.9606625425196
Americas,El Salvador,2013,4322,69.1434040920033
Americas,El Salvador,2014,3920,62.4085662762257
Americas,El Salvador,2015,5887,93.2597309646069
Americas,Guatemala,2004,6443,50.348032828199
Americas,Guatemala,2005,6095,46.5408290208298
Americas,Guatemala,2006,6055,45.1966588360625
Americas,Guatemala,2007,6238,45.5318961954517
Americas,Guatemala,2008,6960,49.6916901928737
Americas,Guatemala,2009,7603,53.1076385590374
Americas,Guatemala,2010,7452,50.9349801854588
Americas,Guatemala,2011,6237,41.7220803725005
Americas,Guatemala,2012,6086,39.8531705993351
Americas,Guatemala,2013,2786,17.8633096468156
Americas,Guatemala,2014,2417,15.1787675104542
Americas,Guatemala,2015,2364,14.5455180884039
Americas,Guatemala,2016,1849,11.1492323605788
Americas,Honduras,2011,3645,43.6443316250778
Americas,Honduras,2012,2027,23.8312292799395
Americas,Honduras,2013,1734,20.0282173789254
Americas,Honduras,2014,1497,16.9935667373805
Americas,Honduras,2015,1328,14.8200573853156
Americas,Honduras,2016,1347,14.7818741871341
Americas,Honduras,2017,2053,22.1586616297895
Americas,Mexico,2004,246338,230.231933966844
Americas,Mexico,2005,239166,220.485929356959
Americas,Mexico,2006,245507,223.000905657611
Americas,Mexico,2007,261295,233.640501809671
Americas,Mexico,2008,250932,220.770725195831
Americas,Mexico,2009,244623,211.785218933986
Americas,Mexico,2010,230687,196.632357941247
Americas,Mexico,2011,212141,178.134998502855
Americas,Mexico,2012,211921,175.390192299889
Americas,Mexico,2013,32202,26.2796305956498
Americas,Mexico,2014,39937,32.1498032548285
Americas,Mexico,2015,46211,36.7071662951719
Americas,Mexico,2016,63654,49.9298878606596
Americas,Mexico,2017,54866,42.478109055999
Americas,Nicaragua,2005,19335,359.431512635035
Americas,Nicaragua,2006,18391,337.436477229964
Americas,Nicaragua,2010,18345,319.726135263065
Americas,Panama,2006,6055,178.513254351168
Americas,Panama,2007,6450,186.75044668101
Americas,Panama,2008,6739,191.652058375528
Americas,Panama,2009,6572,183.606960413591
Americas,Panama,2010,6060,166.336281456359
Americas,Panama,2011,5784,155.996226315355
Americas,Panama,2012,5461,144.741313003288
Americas,Panama,2013,4236,110.356700157511
Americas,Panama,2014,4063,104.073119114669
Americas,Panama,2015,2843,71.6256400140178
Americas,Panama,2016,2511,62.2572870778467
Americas,Panama,2017,3343,81.5564771895584
Americas,Bermuda,2003,522,804.68629566826
Americas,Bermuda,2004,435,668.562207023745
Americas,Bermuda,2009,702,1091.70645226506
Americas,Bermuda,2010,617,964.725748952405
Americas,Bermuda,2011,559,879.193469747252
Americas,Bermuda,2012,552,873.708035898004
Americas,Bermuda,2013,56,89.2131716875627
Americas,Bermuda,2014,61,97.7846173575711
Americas,Bermuda,2015,58,93.54386078093
Americas,Bermuda,2016,46,74.5207183797252
Americas,Bermuda,2017,37,60.655737704918
Americas,Canada,2003,48135,152.192030013084
Americas,Canada,2004,49376,154.544291058582
Americas,Canada,2005,53451,165.544577269931
Americas,Canada,2006,56709,173.711628037484
Americas,Canada,2007,58269,176.466141723127
Americas,Canada,2008,58419,174.883372168365
Americas,Canada,2009,57002,168.695723870297
Americas,Canada,2010,55436,162.242203881053
Americas,Canada,2011,53957,156.222214076752
Americas,Canada,2012,53339,152.830723620053
Americas,Canada,2013,49260,139.722899933755
Americas,Canada,2014,48369,135.849935435541
Americas,Canada,2015,50708,141.052602122593
Americas,Canada,2016,53411,147.21719777793
Americas,Canada,2017,55394,151.250546089996
Americas,United States of America,2003,859030,296.189027842396
Americas,United States of America,2004,847381,289.663963262594
Americas,United States of America,2005,862220,292.149716337575
Americas,United States of America,2006,874096,293.490837020357
Americas,United States of America,2007,866358,288.214207031101
Americas,United States of America,2008,843683,278.099907596914
Americas,United States of America,2009,812514,265.461205396841
Americas,United States of America,2010,781844,253.317935571383
Americas,United States of America,2011,752423,241.896697880835
Americas,United States of America,2012,762009,243.192739813526
Americas,United States of America,2013,726800,230.337724670713
Americas,United States of America,2014,731100,230.10915574493
Americas,United States of America,2015,764100,238.834120410693
Americas,United States of America,2016,803000,249.201162398605
Americas,United States of America,2017,810800,249.892898640506
Americas,Argentina,2005,142099,363.002244345504
Americas,Argentina,2006,134291,339.471102450043
Americas,Argentina,2007,137181,343.207984023307
Americas,Argentina,2008,145240,359.661732741963
Americas,Argentina,2014,178611,415.553058099511
Americas,Argentina,2015,181321,417.619377690215
Americas,Argentina,2016,142986,326.181773725505
Americas,Argentina,2017,142120,321.022791443609
Americas,Bolivia (Plurinational State of),2005,6026,66.0353963312768
Americas,Bolivia (Plurinational State of),2006,5405,58.2226170037618
Americas,Bolivia (Plurinational State of),2007,6441,68.2204967799417
Americas,Bolivia (Plurinational State of),2008,6987,72.7823493167345
Americas,Bolivia (Plurinational State of),2009,7229,74.0771254673243
Americas,Bolivia (Plurinational State of),2010,8451,85.2066323850537
Americas,Bolivia (Plurinational State of),2011,6692,66.3998040154021
Americas,Bolivia (Plurinational State of),2012,7426,72.5265855936769
Americas,Bolivia (Plurinational State of),2013,12625,121.391149301595
Americas,Bolivia (Plurinational State of),2014,9513,90.0668130445679
Americas,Bolivia (Plurinational State of),2015,8647,80.6269263350367
Americas,Bolivia (Plurinational State of),2016,8108,74.4634845325346
Americas,Brazil,2006,652778,345.362504553405
Americas,Brazil,2007,649027,339.757329235713
Americas,Brazil,2008,649996,336.822090653177
Americas,Brazil,2009,651879,334.475316773568
Americas,Brazil,2010,715702,363.676610149555
Americas,Brazil,2011,717185,360.962783777442
Americas,Brazil,2012,732913,365.431495716193
Americas,Brazil,2013,661494,326.811160899502
Americas,Chile,2006,20992,128.62909037076
Americas,Chile,2007,21727,131.74516348752
Americas,Chile,2008,23275,139.689599207583
Americas,Chile,2009,23816,141.513901649264
Americas,Chile,2010,22259,130.986502134893
Americas,Chile,2011,22963,133.868839784539
Americas,Chile,2012,19813,114.461529360396
Americas,Chile,2013,14313,81.9619467053222
Americas,Chile,2014,13359,75.843949158495
Americas,Chile,2015,12304,69.2688226512653
Americas,Chile,2016,12007,67.06069858359
Americas,Chile,2017,10969,60.7532539462753
Americas,Colombia,2004,32534,76.1489464404487
Americas,Colombia,2005,30415,70.265806895655
Americas,Colombia,2006,46529,106.144025641918
Americas,Colombia,2007,47957,108.073155049248
Americas,Colombia,2008,36043,80.2711817660435
Americas,Colombia,2009,55124,121.375242889753
Americas,Colombia,2010,53140,115.727792464919
Americas,Colombia,2011,62185,134.000203332945
Americas,Colombia,2012,82181,175.295252549115
Americas,Colombia,2013,167111,352.979462784568
Americas,Colombia,2014,167645,350.781118587202
Americas,Colombia,2015,175106,363.0742916401
Americas,Colombia,2016,179607,369.356193073499
Americas,Colombia,2017,122545,249.755431459667
Americas,Ecuador,2003,7084,53.3048358637705
Americas,Ecuador,2004,7967,58.9726733792526
Americas,Ecuador,2005,7756,56.467917216985
Americas,Ecuador,2006,6575,47.0736310343741
Americas,Ecuador,2009,4078,27.7579719935812
Americas,Ecuador,2010,4505,30.1646703078537
Americas,Ecuador,2011,6309,41.568507819709
Americas,Ecuador,2012,8242,53.4512226140307
Americas,Ecuador,2013,8560,54.6561588073005
Americas,Ecuador,2014,7430,46.7204154759144
Americas,Ecuador,2015,8016,49.6519900933874
Americas,Ecuador,2016,7312,44.6326819395244
Americas,Ecuador,2017,6522,39.2300751879699
Americas,Guyana,2010,11182,1497.81128274369
Americas,Guyana,2012,9867,1310.20022812648
Americas,Guyana,2013,6501,857.560076034091
Americas,Guyana,2015,9269,1206.09383823847
Americas,Guyana,2016,1154,149.294898564854
Americas,Guyana,2017,2102,270.179948586118
Americas,Paraguay,2005,2235,38.564443341672
Americas,Paraguay,2006,995,16.9137260581533
Americas,Paraguay,2007,1048,17.5657403699767
Americas,Paraguay,2008,2115,34.975344449264
Americas,Paraguay,2009,2071,33.7965908688498
Americas,Paraguay,2010,1947,31.3532780117867
Americas,Paraguay,2011,2012,31.9680548248963
Americas,Paraguay,2012,2024,31.7280218785403
Americas,Paraguay,2013,837,12.9451539962943
Americas,Paraguay,2014,779,11.8884397361407
Americas,Paraguay,2015,685,10.3176340113801
Americas,Paraguay,2016,664,9.87424817786662
Americas,Paraguay,2017,214,3.14197621494641
Americas,Peru,2004,15020,55.0723908611511
Americas,Peru,2005,14699,53.2371667063256
Americas,Peru,2006,15827,56.6262315230399
Americas,Peru,2007,54265,191.798428458144
Americas,Peru,2008,54356,189.777382708877
Americas,Peru,2009,55291,190.648713530645
Americas,Peru,2010,19053,64.8642664243996
Americas,Peru,2011,20717,69.6136009996509
Americas,Peru,2012,25022,82.9670354083094
Americas,Peru,2013,26163,85.5959009761132
Americas,Peru,2014,24806,80.0881945171324
Americas,Peru,2015,24778,78.9694993455488
Americas,Peru,2016,22720,71.5280139876054
Americas,Peru,2017,26028,80.9202549354889
Americas,Suriname,2014,433,79.0249813844155
Americas,Suriname,2015,310,56.0367890558343
Americas,Suriname,2016,396,70.9531189808552
Americas,Suriname,2017,360,63.943161634103
Americas,Uruguay,2006,615,18.4626857113523
Americas,Uruguay,2007,656,19.6422417187441
Americas,Uruguay,2008,768,22.9197355635509
Americas,Uruguay,2009,849,25.2471559777623
Americas,Uruguay,2010,519,15.3804437213561
Americas,Uruguay,2011,514,15.1818394482081
Americas,Uruguay,2012,469,13.807206066221
Americas,Uruguay,2013,426,12.499981660825
Americas,Uruguay,2014,470,13.7445146227014
Americas,Uruguay,2015,466,13.5798612406281
Americas,Uruguay,2016,569,16.5209052457271
Americas,Uruguay,2017,429,12.4096037026323
Asia,Kazakhstan,2006,2474,15.7671398656836
Asia,Kazakhstan,2007,1988,12.5494315353706
Asia,Kazakhstan,2008,1945,12.1553565812913
Asia,Kazakhstan,2009,1621,10.015964372084
Asia,Kazakhstan,2010,1591,9.7018252847007
Asia,Kazakhstan,2011,1962,11.7856383406878
Asia,Kazakhstan,2012,1666,9.84564964415305
Asia,Kazakhstan,2013,1361,7.90945355206818
Asia,Kazakhstan,2014,957,5.47239303515901
Asia,Kazakhstan,2015,900,5.07052308868322
Asia,Kazakhstan,2017,2050,11.2612612612613
Asia,Kyrgyzstan,2003,225,4.48898492878176
Asia,Kyrgyzstan,2004,213,4.22792778540547
Asia,Kyrgyzstan,2005,264,5.20158096536614
Asia,Kyrgyzstan,2006,206,4.01815582252235
Asia,Kyrgyzstan,2007,343,6.60921976522818
Asia,Kyrgyzstan,2008,349,6.63208859102133
Asia,Kyrgyzstan,2009,359,6.72186333796499
Asia,Kyrgyzstan,2010,536,9.88503665485933
Asia,Kyrgyzstan,2011,482,8.75313101494007
Asia,Kyrgyzstan,2012,414,7.40064367724041
Asia,Kyrgyzstan,2013,306,5.38371458008434
Asia,Kyrgyzstan,2014,380,6.58058112072838
Asia,Kyrgyzstan,2015,359,6.12063864005206
Asia,Kyrgyzstan,2016,283,4.75417169326528
Asia,Tajikistan,2006,5762,82.3077363701202
Asia,Tajikistan,2007,5730,80.1131370864404
Asia,Tajikistan,2008,7396,101.180235434205
Asia,Tajikistan,2009,9489,126.98019315067
Asia,Tajikistan,2010,5490,71.84331091665
Asia,Tajikistan,2011,3735,47.7869034201733
Asia,Turkmenistan,2005,90,1.89288739149812
Asia,Turkmenistan,2006,83,1.72553405798834
Asia,Uzbekistan,2014,1451,4.7574366341244
Asia,Uzbekistan,2015,1478,4.77143271564802
Asia,Uzbekistan,2016,1505,4.7887268444534
Asia,Uzbekistan,2017,1397,4.37780075835919
Asia,Hong Kong Special Administrative Region of China,2003,7754,114.322430240686
Asia,Hong Kong Special Administrative Region of China,2004,7811,114.823794500835
Asia,Hong Kong Special Administrative Region of China,2005,8091,118.501511696148
Asia,Hong Kong Special Administrative Region of China,2006,8690,126.669442024752
Asia,Hong Kong Special Administrative Region of China,2007,8660,125.536410850231
Asia,Hong Kong Special Administrative Region of China,2008,8410,121.175916452303
Asia,Hong Kong Special Administrative Region of China,2009,8136,116.506989846593
Asia,Hong Kong Special Administrative Region of China,2010,7602,108.210118941454
Asia,Hong Kong Special Administrative Region of China,2011,7362,104.191802361086
Asia,Hong Kong Special Administrative Region of China,2012,7332,103.174617693152
Asia,Hong Kong Special Administrative Region of China,2013,6623,92.647887249074
Asia,Japan,2003,58505,45.682835764314
Asia,Japan,2004,59628,46.5067552255286
Asia,Japan,2005,60299,46.9853427532794
Asia,Japan,2006,64989,50.6014832917467
Asia,Japan,2007,62952,48.9878814368449
Asia,Japan,2008,60126,46.772277243743
Asia,Japan,2009,26574,20.6694334337489
Asia,Japan,2010,26647,20.728597241053
Asia,Japan,2011,25928,20.176584176047
Asia,Japan,2012,28058,21.8475356278816
Asia,Japan,2013,27864,21.7156619925725
Asia,Japan,2014,26653,20.796194230134
Asia,Japan,2015,25183,19.6780685796357
Asia,Japan,2016,24365,19.082998519977
Asia,Macao Special Administrative Region of China,2008,1998,388.452954031123
Asia,Macao Special Administrative Region of China,2009,1879,357.691509633304
Asia,Macao Special Administrative Region of China,2010,1836,341.919179691938
Asia,Macao Special Administrative Region of China,2011,1728,314.50261084488
Asia,Macao Special Administrative Region of China,2012,1754,311.805038300111
Asia,Macao Special Administrative Region of China,2013,1700,295.220382015174
Asia,Macao Special Administrative Region of China,2014,1783,302.829065475958
Asia,Macao Special Administrative Region of China,2015,1620,269.576764479767
Asia,Macao Special Administrative Region of China,2016,1713,280.298775914137
Asia,Macao Special Administrative Region of China,2017,1743,279.775280898876
Asia,Mongolia,2003,2440,98.8139891450403
Asia,Mongolia,2004,2846,113.984441083741
Asia,Mongolia,2005,2991,118.387648103304
Asia,Mongolia,2006,3584,140.108803242518
Asia,Mongolia,2007,4614,178.031925360868
Asia,Mongolia,2008,5319,202.387171720131
Asia,Mongolia,2009,5770,216.243442895429
Asia,Mongolia,2010,5821,214.587211767091
Asia,Mongolia,2011,5838,211.405619232335
Asia,Mongolia,2012,6546,232.603920225312
Asia,Mongolia,2013,7564,263.63603727571
Asia,Mongolia,2014,8132,278.12206726915
Asia,Mongolia,2015,8064,270.887913743161
Asia,Mongolia,2016,1892,62.5789679100874
Asia,Mongolia,2017,398,12.9388816644993
Asia,Republic of Korea,2006,281928,576.58886966776
Asia,Republic of Korea,2007,294728,600.720359768572
Asia,Republic of Korea,2008,305465,620.624338352366
Asia,Republic of Korea,2009,315731,639.400696746696
Asia,Republic of Korea,2010,292347,589.970043098425
Asia,Republic of Korea,2011,311862,626.925596173049
Asia,Republic of Korea,2012,62257,124.633039508696
Asia,Republic of Korea,2013,55884,111.3909594249
Asia,Republic of Korea,2014,50281,99.7924802264776
Asia,Republic of Korea,2015,48005,94.8834263074296
Asia,Republic of Korea,2016,50028,98.5262371087898
Asia,Republic of Korea,2017,44611,87.5034325840493
Asia,Brunei Darussalam,2003,470,132.997914479511
Asia,Brunei Darussalam,2004,537,149.364574728182
Asia,Brunei Darussalam,2005,530,145.142650578654
